text,lang,orig_index
"<s>[INST] Do citizens have the right to access information on public matters in Pakistan? [/INST] Yes, every citizen has the right to access information in all matters of public importance, subject to regulation and reasonable restrictions imposed by law. </s>",eng,36
<s>[INST] کیا پاکستان میں شہریوں کو عوامی معاملات کی معلومات تک رسائی کا حق حاصل ہے؟ [/INST] جی ہاں، ہر شہری کو عوامی اہمیت کی حامل تمام معلومات تک رسائی کا حق حاصل ہے، قانون کے ذریعے عائد کردہ مناسب پابندیوں اور ضوابط کے تابع۔ </s>,urdu,36
"<s>[INST] What powers does the Auditor-General have regarding incomplete or unaudited accounts before the commencing day? [/INST] The Auditor-General has the same powers and functions in relation to incomplete or unaudited accounts before the commencing day as he does for other accounts, with necessary modifications as per Article 171. </s>",eng,615
<s>[INST] یوم آغاز سے قبل نامکمل یا غیر محاسبہ شدہ حسابات کے بارے میں محاسب اعلیٰ کے کیا اختیارات ہیں؟ [/INST] محاسب اعلیٰ کے پاس یوم آغاز سے قبل نامکمل یا غیر محاسبہ شدہ حسابات کے بارے میں وہی اختیارات اور کارہائے منصبی ہیں جو دیگر حسابات کے لیے ہیں، آرٹیکل ۱۷۱ کے مطابق ضروری تغیر و تبدل کے ساتھ۔ </s>,urdu,615
"<s>[INST] Can criminal proceedings be started against the President or a Governor while they are in office? [/INST] No, criminal proceedings whatsoever shall not be instituted or continued against the President or a Governor in any court during his term of office. </s>",eng,535
<s>[INST] کیا صدر یا گورنر کے خلاف ان کے عہدے کی میعاد کے دوران فوجداری مقدمات قائم کئے جا سکتے ہیں؟ [/INST] نہیں، صدر یا گورنر کے خلاف ان کے عہدے کی میعاد کے دوران کسی عدالت میں کوئی فوجداری مقدمات نہ قائم کئے جائیں گے اور نہ جاری رکھے جائیں گے۔ </s>,urdu,535
"<s>[INST] Can a Provincial Assembly create laws for its own province? [/INST] Yes, a Provincial Assembly can make laws for the province or any part thereof. </s>",eng,273
<s>[INST] کیا صوبائی اسمبلی اپنے صوبے کے لیے قوانین بنا سکتی ہے؟ [/INST] جی ہاں، صوبائی اسمبلی صوبے یا اس کے کسی حصے کے لیے قوانین بنا سکتی ہے۔ </s>,urdu,273
<s>[INST] Who is responsible for appointing the Chairman of the Public Service Commission for a Province? [/INST] The Chairman of the Public Service Commission for a Province is appointed by the Governor on the advice of the Chief Minister. </s>,eng,524
<s>[INST] صوبے کے پبلک سروس کمیشن کے چیئرمین کے تقرر کی ذمہ داری کس پر ہے؟ [/INST] صوبے کے پبلک سروس کمیشن کے چیئرمین کا تقرر گورنر وزیر اعلیٰ کے مشورے پر کرے گا۔ </s>,urdu,524
<s>[INST] What must be provided as security for the federal government's borrowing? [/INST] The Federal Consolidated Fund must be provided as security for the federal government's borrowing. </s>,eng,326
<s>[INST] وفاقی حکومت کے قرض کے لیے کس چیز کو ضمانت کے طور پر فراہم کرنا ضروری ہے؟ [/INST] وفاقی مجموعی فنڈ کو وفاقی حکومت کے قرض کے لیے ضمانت کے طور پر فراہم کرنا ضروری ہے۔ </s>,urdu,326
"<s>[INST] Can an Ordinance be extended beyond its initial period? [/INST] Yes, the National Assembly or either House can extend an Ordinance for a further period of one hundred and twenty days by passing a resolution, but this extension can only be made once. </s>",eng,179
<s>[INST] کیا آرڈیننس کی ابتدائی مدت سے زیادہ توسیع کی جا سکتی ہے؟ [/INST] جی ہاں، قومی اسمبلی یا کوئی بھی ایوان قرارداد پاس کر کے آرڈیننس کی مزید ایک سو بیس دن کے لیے توسیع کر سکتا ہے، لیکن یہ توسیع صرف ایک مرتبہ کی جا سکتی ہے۔ </s>,urdu,179
<s>[INST] Who appoints the Chairman of the Public Service Commission for the Federation? [/INST] The Chairman of the Public Service Commission for the Federation is appointed by the President on the advice of the Prime Minister. </s>,eng,523
<s>[INST] وفاق کے پبلک سروس کمیشن کے چیئرمین کا تقرر کون کرتا ہے؟ [/INST] وفاق کے پبلک سروس کمیشن کے چیئرمین کا تقرر صدر وزیر اعظم کے مشورے پر کرتا ہے۔ </s>,urdu,523
<s>[INST] How often is the Council required to meet? [/INST] The Council is required to meet at least once in ninety days. </s>,eng,297
<s>[INST] کونسل کتنی بار اجلاس کرنے کی پابند ہے؟ [/INST] کونسل کم از کم نوے ایام میں ایک بار اجلاس کرنے کی پابند ہے۔ </s>,urdu,297
<s>[INST] How long does an Ordinance remain in effect before it is repealed? [/INST] An Ordinance remains in effect for one hundred and twenty days from its promulgation unless a resolution disapproving it is passed before that period. </s>,eng,178
<s>[INST] آرڈیننس کتنے عرصے تک نافذ رہتا ہے قبل اس کے کہ اسے منسوخ کیا جائے؟ [/INST] آرڈیننس اپنے نفاذ سے ایک سو بیس دن تک نافذ رہتا ہے جب تک کہ اس مدت سے قبل اس کی نامنظوری کی قرارداد پاس نہ ہو جائے۔ </s>,urdu,178
"<s>[INST] Can laws made under the Proclamation of Emergency be challenged in court for being inconsistent with certain rights? [/INST] No, any law, rule, or order made under the Proclamation of Emergency shall not be called in question in any Court on the ground of inconsistency with any of the rights conferred by Chapter I of Part II. </s>",eng,618
<s>[INST] کیا ہنگامی حالت کے اعلان کے تحت بنائے گئے قوانین کو عدالت میں بعض حقوق سے عدم مطابقت کی بناء پر چیلنج کیا جا سکتا ہے؟ [/INST] نہیں، ہنگامی حالت کے اعلان کے تحت بنائے گئے کسی بھی قانون، قاعدہ یا حکم پر حصہ دوم کے باب ۱ کی رو سے عطا کردہ حقوق میں سے کسی سے عدم مطابقت کی بناء پر کسی عدالت میں اعتراض نہیں کیا جائے گا۔ </s>,urdu,618
"<s>[INST] Can any legal action be taken against authorities or individuals for actions taken under the powers mentioned in the Article? [/INST] No, no suit, prosecution, or other legal proceedings shall lie in any court against any authority or person for actions taken under the powers mentioned in the Article. </s>",eng,587
<s>[INST] کیا آرٹیکل میں مذکور اختیارات کے تحت کی گئی کارروائیوں کے لئے حکام یا افراد کے خلاف کوئی قانونی کارروائی کی جا سکتی ہے؟ [/INST] نہیں، آرٹیکل میں مذکور اختیارات کے تحت کی گئی کارروائیوں کے لئے کسی بھی عدالت میں حکام یا افراد کے خلاف کوئی مقدمہ، استغاثہ یا دیگر قانونی کارروائی قابل سماعت نہیں ہوگی۔ </s>,urdu,587
"<s>[INST] Does missing a deadline specified by the Constitution make an action invalid? [/INST] No, missing a deadline specified by the Constitution does not make an action invalid. </s>",eng,547
<s>[INST] کیا دستور میں مقرر کردہ مدت کی خلاف ورزی کسی عمل کو کالعدم بناتی ہے؟ [/INST] نہیں، دستور میں مقرر کردہ مدت کی خلاف ورزی کسی عمل کو کالعدم نہیں بناتی۔ </s>,urdu,547
<s>[INST] How long is the term for the Commissioner and members? [/INST] The Commissioner and members hold office for a term of five years from the day they enter upon their office. </s>,eng,463
<s>[INST] کمشنر اور اراکین کی مدت کتنی ہوتی ہے؟ [/INST] کمشنر اور اراکین اپنا عہدہ سنبھالنے کی تاریخ سے پانچ سال کی مدت تک اپنے عہدے پر فائز رہتے ہیں۔ </s>,urdu,463
"<s>[INST] Can the National Assembly approve funds before the full budget process is completed? [/INST] Yes, the National Assembly can approve funds in advance for up to four months before the full budget process is completed. </s>",eng,169
<s>[INST] کیا قومی اسمبلی مکمل بجٹ عمل کی تکمیل سے پہلے فنڈز کی منظوری دے سکتی ہے؟ [/INST] جی ہاں، قومی اسمبلی مکمل بجٹ عمل کی تکمیل سے پہلے چار ماہ تک کے لیے پیشگی فنڈز کی منظوری دے سکتی ہے۔ </s>,urdu,169
"<s>[INST] Who is responsible for making the rules for the appointment of officers and staff for the Election Commission? [/INST] The Election Commission, with the approval of the President, is responsible for making the rules for the appointment of officers and staff. </s>",eng,476
<s>[INST] الیکشن کمیشن کے افسران اور عملہ کے تقرر کے قواعد بنانے کی ذمہ داری کس پر ہے؟ [/INST] الیکشن کمیشن، صدر کی منظوری سے، افسران اور عملہ کے تقرر کے قواعد بنانے کی ذمہ داری رکھتا ہے۔ </s>,urdu,476
"<s>[INST] Who are the members of the Finance Committee? [/INST] The Finance Committee consists of the Speaker or the Chairman, the Minister of Finance, and other members elected by the National Assembly or the Senate. </s>",eng,176
<s>[INST] مالیاتی کمیٹی کے ارکان کون ہیں؟ [/INST] مالیاتی کمیٹی اسپیکر یا چیئرمین، وزیر مالیات، اور دیگر ارکان پر مشتمل ہوتی ہے جنہیں قومی اسمبلی یا سینیٹ منتخب کرتی ہے۔ </s>,urdu,176
<s>[INST] Who needs to approve the rules for appointing officers and servants of the Supreme Court? [/INST] The President needs to approve the rules for appointing officers and servants of the Supreme Court. </s>,eng,444
